height,length
23.808088319721293,40.651531757573274
35.943324454738416,52.39663728355727
25.18732647645508,48.545070151473915
23.847460773871077,40.1586319261297
35.9892448968432,51.73522979910473
26.700558567180497,45.915246446078804
20.00816233087776,38.84251742029638
37.85466444529011,50.44303616611851
27.13245205565666,47.485394779380734
23.294533470166247,36.42795377089996
37.85636180488037,49.1192604951396
21.733819703380593,47.6877847393379
24.911848257767584,39.39241481737652
40.4176602262353,50.45730189135539
23.758661164498115,46.218773998148
20.625184466852147,39.67719943374258
36.77033665940943,49.50201429969715
25.517831208776443,45.323821124475806
24.703477043700907,43.1924521938172
40.031677430002745,47.59960749726536
28.06509829045468,46.503974590834495
20.508400777489644,41.163892962431206
36.737533342192265,49.95826410220509
24.875154057957886,47.8226532020368
22.396922604861313,39.78414694843604
39.83341552762419,52.78814778388976
25.464535876822403,44.79707489894438
21.975047867810122,42.390624309825185
37.919069993103896,51.009811474452974
25.376904995708813,48.00487996362883
23.228164217220048,40.08021796551186
39.80213314425374,48.447456199352374
24.402292157562897,47.19245026507789
21.653746763678186,41.095338980015974
37.14824332175145,49.9224973970855
21.933891104941033,48.22516923493178
25.530584512245305,40.11913081749447
35.61595673316168,47.8313857124285
24.827491360586343,49.55332495770184
17.917394379197933,40.51804584463918
40.44454011243044,49.96533506588245
25.880422335292756,46.21253188974927
22.86959532126143,37.6664706271573
36.74370501597468,49.729930807655926
26.559134116161676,47.09311672021156
23.502859132816514,39.55755762316201
38.90617419906781,49.68958038587501
23.94545001834879,48.42323236261983
22.67517454228698,39.41378940464636
39.87892361943316,51.88489881510381
23.944637134778,48.14706399860808
20.371106399348353,40.836348840597886
39.44025589950536,48.793932170675355
25.802333762441542,48.148630680407656
22.368849770267495,41.8582872316829
38.58961061261619,53.19036695807124
26.50395299573454,43.00626579319277
23.323151246298583,38.85283342433022
36.96914352826689,49.18318604827185
25.702445726400658,46.16338647454594
19.75655460304361,38.24401648309076
40.33446164141412,48.54261048690661
24.530939747354196,47.97532265927533
21.936405684571806,42.32695725047673
38.148641959379184,46.889315400297946
26.383446423628655,43.63109243714925
21.48039715445302,39.49323777194049
38.82522349141032,53.79834228568385
25.118052576556504,49.67358020418478
22.708643138241104,38.673919072138524
35.67035609386025,49.044413566102385
26.047612122922505,48.299055451874935
21.760472337966934,38.844116181419324
38.58459473926449,49.541423723401834
28.29039026855931,49.515703279784425
21.54600030747505,39.62390480593981
37.044004302829464,48.81590672459443
26.659694799990287,49.524142824057584
23.842588680038283,42.48570604395771
41.43907704618674,49.71221293252368
23.159716921671386,46.78577398476817
21.357043354506747,42.377596969203665
37.11849026649257,50.355967101365046
23.232174982407653,48.95251198907602
21.384595190963857,41.7618816134245
38.72263331863004,51.12021016323074
24.05909487088941,48.841906932888634
25.529140080659452,41.082311995253036
35.966491123776514,49.94658599313684
24.813937891955923,48.110426931482905
22.25824441520785,40.19537889658252
40.23746966868104,50.36139782708474
25.236500368074665,48.703246412491865
21.60297347352786,39.418662720293284
37.23700609036467,48.37719647458201
26.163535529149378,49.32270030736855
23.103992586095938,36.57630724703966
39.528957970439926,52.58072785939655
27.417401721867332,50.767008160941295
21.849400830185218,37.01051526551177
38.51855470511832,48.71442061292717
26.304936064774576,46.87591683648935
21.58585984241535,39.448980324303406
37.20375705827602,48.62796706249901
25.095976677070084,46.149059700114655
23.84022747150711,41.620100477613065
37.842716915137316,52.17146796799839
26.698057166447043,51.11156055197783
24.125262511129343,41.48357090512391
40.71725796922933,49.00563745045411
26.53501171260426,45.773776394249616
23.441722518390126,40.76949449200986
40.71227848062526,49.628150472781904
24.028555488902853,49.3446139892309
25.530062715480454,37.79558056853137
38.414640051747135,49.551561096430916
28.139068326093092,48.42020898426016
25.213449552289347,41.79157976297803
38.78745163787123,47.295573313690376
25.475605831342236,47.38974405173467
23.30617112955958,39.51573234617387
36.08128212351474,48.4574301288828
29.755941947001542,45.37387694047744
21.93087411829058,40.72759750608156
37.50898565212078,47.42305054647045
27.498535012438325,50.79842795105578
24.077067793809885,39.859189408950066
39.643818492288794,48.631538153805835
29.815490197374906,48.95269961618995
21.689694435304983,36.87474227786989
38.28898758808804,50.547817190503764
23.97574431392052,50.93333432564638
25.873742806511828,38.983595521868395
38.491787516224335,50.38433369060629
27.354848288541042,50.77271158918378
20.410460216840846,38.929637840066334
39.42802112708132,50.75186439680742
24.500629557619884,47.75562032689913
18.4526434382443,41.318893529075964
38.87335699940727,52.24913679067173
27.045869112369008,45.22030013828825
24.724517850088645,39.16149326415038
36.688050957834065,49.79154531379281
28.26806746205161,44.280300220973025
18.663489500395052,43.52254752895172
38.13562114792437,55.13699404732101
24.358451816845783,50.99144477285591
22.00074747967288,37.09666033981547
37.85644945143213,48.74423509359366
23.880514071077556,46.43570625744762
24.16329281218384,36.64679340887709
34.25495491129235,53.39589384369837
22.8981414304304,46.30078744439686
20.77721984365277,41.41247270342034
37.211789680825035,50.59087332116567
24.417635273528575,46.51820078096324
22.484029103569934,40.15315112780664
40.6679721877027,51.92045631102581
27.81228736733396,48.79492914884583
22.304015918534414,40.26510744435878
34.61533294209593,48.45751192109559
25.24435202997906,47.834753758859755
19.14481870013813,38.91252596279471
40.716096386285024,48.18736258034406
23.907692413888306,46.20267632265237
20.354234282328836,40.13426073524128
36.396467421204235,49.5469148639638
24.30585855310742,48.62041681425995
22.023141152048304,39.01223119593722
36.25434091153773,49.23234685260992
27.345865279751894,51.78158075566952
22.05832217542929,42.342895308677775
38.350839619253506,50.64222154834951
25.650997106861627,47.89171300319609
21.936413965400313,37.534874388996016
37.62864377093112,50.16766887603252
24.144805651998908,46.78936954048402
24.627016512653352,40.71254145583952
37.7233876687851,51.69323358651499
27.98140008920578,48.77306988521478
21.235171395726592,36.90087389933338
37.77618410508122,50.496636815705564
27.504263739814665,47.02642790000476
23.328769806429722,40.54016238615605
40.01536258277461,50.0841276376559
22.859917202223613,47.367638959695064
23.199447439807784,39.894528187111014
39.07728212712564,49.625504577248684
25.720871779032453,46.120751289658706
24.69233498416132,41.90554174499089
36.7781635699127,49.31203654266352
27.768937363873793,48.35968138556163
26.379914850808255,38.80380725370989
37.21128941382284,49.590556691383455
30.824332092647715,47.803230570820396
21.785507572444807,42.00553057241111
37.613707798422666,48.64736286410377
26.10161907751465,49.05016513786849
19.99025548574749,42.51918325733986
36.81679861962941,50.15050229137033
29.0298970580627,46.83895169100869
22.26791542500401,44.54048494543401
40.11369277909122,50.68305584780161
26.02180674854918,50.51020457946086
19.449248663583443,42.09854140844065
34.67590907787518,52.555745096835864
25.79921456045317,51.06304295799062
23.956570532632064,41.88137187650128
39.055733365232676,48.961492133186255
25.32377112871031,47.227772866619695
18.572489263556534,43.577204881815696
37.707120012463356,49.06768214731981
26.881831770689995,49.3074355537221
21.433431668202715,40.43872973630571
39.29275487130584,50.73494499065354
23.419658688837934,48.94698211737486
23.0564778446311,42.219122238035276
36.532550695259104,45.27629052233321
25.39515296874599,43.95140859685334
21.037090568097092,42.67876800655306
39.43262463530738,49.721243259468174
26.871728381845198,43.78984421961637
22.392926667263268,40.09827636508474
40.170630252440425,50.91672618598262
29.21888885719399,47.73966233235657
24.882755797789272,37.361582731808994
36.396351698993655,46.435757269326615
25.580873997681344,48.688594173027894
19.713680442192345,38.811402929693294
41.05303329812832,51.21688630933158
26.039917215339507,47.50463762160824
23.09856195323857,42.40960612137341
34.07048631096421,52.14980132820515
24.964676463013017,49.209226074478714
23.284665047197077,37.10204670884298
37.429375461146094,47.52736512934825
27.163777361522616,48.160774416317174
23.698216536626067,38.52459331763838
39.27282131361957,52.56847968133492
25.708450104405046,48.091229705319265
23.102044085845023,42.96564372265386
39.37005399884772,50.25055521836095
22.920484683887086,52.34360226132661
22.01854116319097,39.97274276922104
38.08265441924463,52.22187878724685
24.611897446183793,50.15107618884211
24.798652465594824,39.753707874090495
39.24970441871924,50.32261235621094
24.64834045867393,47.50345041214025
25.8698710361646,37.569612889726855
38.12776970270177,48.5414217654976
23.991955573320823,46.07709049922607
22.22810820061706,38.196236232230504
38.33044129047504,50.73585527541329
28.678054409944245,45.69685066495164
24.619018844066915,38.555252966436505
38.523808465797096,48.87110849677943
21.161147840691505,49.442880472991206
19.41448891618585,39.321680011686375
36.17317966583791,50.419252662276406
26.439960406889636,46.411522611391774
23.81725476779931,37.82150029335228
37.29246701808244,49.80172705096786
23.962860403875222,48.94103245736271
24.397049833052186,40.341278580961195
36.65437120617851,49.039183202103764
23.7495369674755,47.688466332681976
22.209057795582815,37.858375738819916
34.677719625160904,52.590440566319145
23.835841454150643,48.52689091665855
19.845085445348136,39.716570256085475
36.21987024128281,49.16439706988915
24.229843443249614,50.53591670239494
23.12302741447621,39.84777415932925
36.85117219794207,48.30858868044823
27.05484386347584,46.06107773773514
22.76781427496619,41.613326533357856
37.84296134242561,51.93090317002254
22.80935381989503,49.84354506223683
23.26696341112102,40.97446461457064
39.184117178703325,50.52443313786122
25.10623083769525,49.61232575120787
23.608068242519465,38.91843328073882
39.63810277897065,46.808768461546116
25.758538502285628,46.84916861098432
23.33699686611368,39.77459492216648
35.525066284539704,51.59209427928735
26.365828464893386,45.78355553846015
26.365243338188883,38.8754721286643
38.39554203409563,47.568972470294774
23.930118201596176,48.437716410209646
24.25692376488521,39.20397646710406
36.588253092598485,47.91218577738937
27.756900590826085,47.94894283131385
22.926261119021987,39.152738863036056
40.72003005341362,51.60098477714315
22.456978309355527,48.08406047341558
28.433712046296478,38.462172243313006
35.29056176947706,51.00603493558838
27.73014019464486,47.34400062378234
22.14682160176402,41.175629690847806
39.06615101793628,48.84236091577705
24.250259917880346,47.810852376585004
23.307643390909906,41.87037302891065
38.172477717353466,47.0644456528422
26.123877068367367,48.105386826853916
24.23782557448536,41.17432039745173
35.529483010957456,46.17557024071726
24.92388923639334,45.476989707908054
21.4890495963492,37.59683095819541
37.283021340451526,51.32385909998671
23.413378806219036,46.432200372995396
21.345861987825142,41.75382707418459
39.979878265520576,49.28303882491935
23.134399807160836,49.17372264953751
21.234489165804977,40.58578873122777
38.863992787136404,49.17451853522692
26.370364989431124,49.11556182296814
22.152250038296117,37.23479007601568
38.949003437132,48.54238457062229
24.604258176721654,48.20985100941596
21.425448264469484,42.17548065580304
38.18700916884323,47.56342974319334
25.45989131766032,49.61398578999741
22.32329127440489,42.13742400348383
34.75541670996172,50.873288873315495
25.68837037871322,47.11863943806728
24.33358278197651,43.11265863214759
38.354869141798694,49.775695299371165
26.52083121197266,50.458425267002696
22.13152507237121,40.01439407750088
35.95327557059586,52.36910768255524
28.31305843768208,45.65185543374122
23.225302519625206,38.413805360543414
35.23372893214052,49.31002442527841
24.188683521795813,50.80255026013842
21.473594718420706,40.21941434251438
37.99786519183293,48.07784631721556
25.266171682307547,47.04604341290483
24.331946760469695,38.29027803725631
37.95502567965836,50.79509047113637
23.172743285223024,46.56012901837163
24.446982502122605,42.331691641048934
35.23072330407684,54.793577195439845
25.78250041847226,48.6581759641118
21.704471390211957,41.95452050573301
40.53992987907947,52.97634253426941
22.444782156337602,47.25596156117914
25.331496874642795,39.14551087687771
40.35074669244171,51.305363853966
27.93037727859271,46.55682344307738
23.83940231522912,40.60519582077953
39.472038362975404,51.35551654932106
26.06004391856331,47.74464777393173
21.329893981973004,38.362319129506005
35.99419526542156,50.85595709688616
26.69675553560082,47.302112367467785
21.629280180883043,40.88572103200273
34.13707882191472,48.78472856596013
24.840852940073766,49.31246990030306
23.624356189543885,39.76592762001234
37.18355112721426,45.777378538033304
22.811750999897793,47.85525132793709
19.725915365552524,39.94971896883311
35.22877190256881,46.600431861877276
23.98303580585692,45.66777553069976
23.140618470065714,38.9767573833633
37.658917220867096,49.761162310578435
27.852884845944832,49.1386855245824
23.047641104738773,41.793335308929244
36.650869242165626,49.253681886206905
28.686085678147546,48.48488100781036
21.663351692038606,41.894232114458255
38.41356743459786,47.81749834567776
27.003266378028282,46.55674087374116
24.698637740388484,42.184883261149764
40.53633777405942,51.88803049911428
25.904441605525623,47.3360201893203
24.030004176713152,40.40623441973528
39.465317243289356,49.41382937259018
24.12357547606544,51.233853707047444
20.966341029549522,41.70127554783039
38.08192682046076,50.935518135331066
23.507315781617383,48.98112053145935
24.591804312532975,41.69160323225363
36.43586583791957,51.27732669560923
25.681706401822993,46.581685509213
22.01150484153979,39.35225065947531
38.85207910884684,52.81865451483833
24.38599797410527,47.268111734674584
25.06721412368269,39.63431744898632
37.503176756877124,49.73124635046349
21.766082335543814,44.75926567740157
25.94066867700629,39.904919957814144
35.189262722940356,52.089428368998675
27.76761941510711,46.27070823040802
22.112600160119847,39.56133488264315
35.696338667566955,50.968562466901815
26.143802523045977,45.98771438479978
23.5030064012465,40.717784912274496
37.3416204486307,47.30747234161599
22.84290335138571,49.76202364164574
22.815485048025995,41.440902840807304
37.21698719827047,52.001956336285645
26.4927224403681,44.65010578705149
24.184207996336465,40.75832092537513
37.28015187019191,53.29434944866992
23.54669176180715,49.364631693229896
22.741545299119608,44.03720296637678
36.772463847234256,50.073486834562054
25.624534685639517,47.70002580769414
23.53206180883739,37.037192966512755
38.482351254472455,51.24471826831715
23.438742507350433,45.29777052237919
24.03284458564316,40.4291600942917
39.13759826959759,49.596995419220924
25.245270463073886,46.7716230369878
21.908715882279196,41.756447075758246
37.45710441758372,50.13158668916341
22.09964415565102,46.578927286312904
24.7273213559219,41.42041141755624
36.25797025528832,56.8074778602869
30.536910418246023,49.505490898228146
20.31235263523548,40.38963977989379
38.82477892236891,50.275201836790856
24.26691770526025,46.74669169699114
21.05492984810253,41.215844106345585
37.71258230467658,52.79151560416685
23.256883455641628,47.299247732103375
22.676676751676,40.78490762030815
36.64271852726704,52.746384723326116
27.678500386043638,47.71505486579554
22.7269297270675,41.68502187860223
39.20011113618417,49.967232071962364
28.539403802960877,47.520790764513954
22.133160205862254,40.41663291932521
37.83917143214648,50.12587527865145
28.256540236142765,48.16551986795804
24.49326649423298,40.42523816988323
37.079838694956315,47.69391390070838
23.08985555988749,47.81677454279656
22.235048093562128,42.5087442305703
40.143528563617004,50.82940526529674
26.625662706705715,44.92888653441997
25.04635417479213,39.955754795269755
41.16677026640312,48.782488863310675
27.323722868369913,47.269189329635175
21.06914720635189,39.36711994844545
39.25491174302519,49.187865853762254
27.195764866397216,49.03380696842466
21.437571405914518,39.56765875314181
39.36789486952447,49.297158648770385
28.706542159107094,50.643573141247636
23.81785136524456,43.54548455090143
38.02847592696904,49.66306447303319
25.40277455684476,49.37533010089363
22.991504429868463,42.64939899116349
38.73392268941067,50.602933244039065
26.15245315284596,48.13342965085364
19.56179873270844,41.503825310250654
36.779010457512285,50.68777766934418
26.389149312169287,44.58844288323154
25.31858398049022,36.94135284674088
36.863885336872244,50.27908567760497
25.8929992264103,49.40203212980824
19.756375816665646,40.59874606875522
36.609826785796635,51.17176001100417
25.69763402002255,44.83868550194094
21.346717662863067,39.13698983930085
38.07194320281456,49.45296854032105
25.675494686571174,49.79997098022229
23.28918686501271,39.38574695893981
37.6252814118986,53.361425043606346
27.590917449273267,47.370299270191076
22.43870933955408,41.6680771602466
33.75078859343444,50.99477326413039
25.374065355171606,47.279699147964145
20.2695884381945,39.45426339990069
37.63816309206177,50.265556183973494
24.253498012917657,48.3056574355076
21.758537602905125,38.875123053403755
35.94640911174601,47.67765663077233
26.77128578724475,53.32085924305677
24.675021698502956,44.05292543345734
34.2079699459713,49.886018332421045
21.722696766653858,49.311417781335734
24.09850280368063,40.004913979211686
36.347565472782506,51.78215158532045
22.8575816672638,51.751330590622885
24.76624097319643,42.64433336946502
35.805411819628674,50.930347681801855
28.48968116864528,49.775512707728794
21.22474695122594,41.31066874505252
40.49760586268567,52.17441394231369
23.313881913578758,48.27114691095762
20.12049967110896,42.04330702447155
37.2233062577284,49.41254333129886
25.173063239704938,48.60702111775745
23.53957332296166,38.72665645674445
39.04950194733258,49.68142987684746
25.82463865561983,47.402659039974246
21.754565758858483,42.90972188098854
37.40866114409854,52.339231516368535
28.73658208771404,45.97819858837438
22.067160868493144,41.282058083902164
35.58762238159464,55.71116548421013
26.79996593638237,43.68075275262211
23.634512356934284,39.89188413625399
39.321366454938,51.346003414880265
26.06917230129607,48.53986593975064
21.500690794408396,38.273848070516216
36.23289001187474,49.414952930310804
26.548076675443248,47.22393452767154
19.436691692169944,41.43533291629154
38.485271186945624,49.700136424170104
24.718525621782945,47.534736685988115
21.270781818794923,42.32213660098126
40.12226803595392,48.196443709959205
24.279098212038125,47.68571266368104
24.965517884811074,40.624561678783934
38.171071089453775,47.23841929258513
26.69588465331511,47.35792805161755
22.42244837462476,43.06456843317704
38.63055989568753,51.545022461180054
24.319080123581777,50.416870798093534
24.827482914387993,39.04993667333329
37.91514863956434,52.19174300752562
26.26901731610945,46.84570365729073
20.81033370718463,41.549403207498784
40.40321473440046,49.34125163839221
26.983428064861926,50.6403572804485
23.462306411465885,39.94214178048776
38.395761995973494,50.7299694849898
27.23270615632049,50.874958363236345
21.678228830533968,38.53801928875375
36.81454279687631,52.87851538971408
24.175700555095595,45.91224121485757
25.707709691399828,43.36252284701993
41.42091925125711,49.55959342854499
24.153774401141813,44.20934623279486
20.886171654543226,39.45143696835288
36.3106092188598,48.42909736966745
25.46550520872963,46.351017560195906
23.857982796986963,40.970601873882885
36.5068156495806,48.42786455484526
24.89303468563098,46.68635407837017
22.939846703327557,43.02708595208242
35.77103220553557,47.882054319631635
22.374066262637857,48.86338272215686
20.897670601010113,41.45315890758476
38.56377554913239,50.689197451119455
25.520883406362103,48.59877057660999
22.399417088195026,42.07881428177357
36.22963371143307,47.34091769227152
25.832228670799054,43.29895598827048
20.119225053160296,37.64536172270048
39.295562544345074,51.10036846383259
27.875679245227722,48.31028236750991
25.323204169737597,41.40657139558389
37.8897494393013,50.23983046079889
28.685262917769972,48.12625252358561
20.399084823449147,42.43410101479421
38.55193618639298,48.93013722640893
24.630327190891744,48.91828377750863
21.14783517826251,38.46133339315449
37.83891579833585,51.436006128152165
25.148407415595013,44.187042869400806
22.25913083549345,41.87507647948427
37.874008178773046,51.13775613730407
22.520796375288107,47.57924684527163
20.505997656437785,40.72867390696306
36.16255143444232,51.64754474020154
29.336367992303305,48.40316642424026
24.07380154954741,39.27839499344637
37.20174444244244,48.92808663564687
25.760159815247604,46.47738838841083
21.31433867796459,38.65740649842218
36.00926464941058,49.35302671086942
26.548722253486595,48.50530906563674
23.424585979278163,41.30569667663067
37.138353424902704,48.38860834481694
23.322560332401807,47.65914677711018
23.88734272850044,38.20443982163015
38.80027980239492,50.44626017069264
24.47296356461384,46.172686237338525
21.369670454685625,42.62980845015958
41.105647018502474,47.96572975359899
27.103715852511346,47.300479010859725
25.047404583000425,42.28708891837621
40.395112388356786,50.72362606825915
25.01637684145709,46.16505445287989
20.174664700915294,39.60562504490276
39.219127717701525,51.04625102672253
25.930793085444645,49.29820998061379
23.38233023030137,39.786559635785025
39.13362783305228,49.74800212378587
24.20719375352999,45.92909704631896
23.521282728714894,38.64216507699513
38.28714164127872,46.62597507827518
31.14615670629641,50.09912850136121
22.78155654114228,41.78591333447419
38.5408500607564,49.83193279400451
28.67465657546841,46.87645541630836
23.265392628858685,42.92681397325418
36.4668171199394,50.88081454871213
25.773056164360195,51.26380333015187
24.142923391185544,42.03399843721946
38.19618627755456,47.82035418237527
23.863266523590642,45.515038581346026
22.795943185785436,39.49001911211991
38.408682707500816,50.92107951022798
27.511649611523914,49.45738541203291
21.858554196529656,41.31423528281116
36.76210742007888,49.202595944489595
20.855128552010658,42.47382129645936
25.228156661150287,44.2867451024512
38.25407375279717,50.42726706288376
26.9055182530652,46.85413008755835
20.829136239443024,41.485234450466244
36.60741302423931,48.32480660662371
24.819619887428473,49.11535858327301
22.378163496089325,43.329525740526705
36.99865318523403,50.65521020190161
24.638147553728377,52.3677237261853
21.802049739069666,37.70901684330604
39.15747975188415,45.38280481973268
24.766570992099847,48.71325210067033
20.443137579891097,40.15399509564593
36.7092485391993,51.44679144481897
21.748823009179137,49.9568057515094
21.300488112267647,39.80110297252898
40.024147155603046,48.80826496094785
25.608395592469275,49.423989616224354
23.075102155411575,41.09406433834978
39.500237032074125,51.22124072419124
27.476971350762746,46.827411054662136
25.642570906376083,42.42638594246332
40.77608824499468,52.66859847866031
28.297625699802175,51.16705430613504
23.05208260115263,40.17179564158128
39.63827739603019,51.37119424824204
26.013447380783155,45.065471246657474
25.00360286299582,39.63398155706574
40.781965916791854,49.33287899326372
23.514758423535767,47.750740573621556
25.468336641916782,40.90912274241436
36.60943594048498,49.52169329721294
22.43815703890202,47.26324249156703
24.299558103700324,39.85881612221058
37.07201452427652,49.05862217565438
25.701052318219816,47.409637850399406
25.147540037909202,39.76286197266698
37.9061190310027,48.90478419458461
24.43231212776878,45.65393842523151
20.540868230801475,45.151550130184305
34.9107038448751,47.577165708415095
23.44137221249397,48.86272941935724
20.419657382746205,40.22365383834146
37.5389739624989,48.91783213534967
25.885997248424957,51.801276885491106
24.388166018396664,42.056111600391155
37.13221711194866,51.235361126677475
26.78642226708935,49.68385876130634
22.584246895231974,43.28268440900316
40.17434457679601,49.91676472754189
27.07838689117527,46.27667080902666
23.280889830996422,37.99957269055151
36.948290234023574,49.88674474434112
23.19820460143548,46.63923672912604
23.62989506325497,38.01522293514046
37.52051965736275,50.51708113934259
25.290709198749635,45.68791740095438
22.104139878718655,42.91269441925659
39.62804428762549,50.9862015392556
24.791792633571763,50.73239819158337
24.624843473050664,42.61502505803821
36.640204111954404,48.795086741489385
26.874524636623093,48.89315608202915
22.670667013446494,39.21444112623355
37.54814824077195,54.114040596346335
26.357737651193705,44.2005284309552
18.94882915989335,41.1915008573569
38.27046029876627,48.1045874154138
22.40630894481691,49.34654611106529
18.504422342089438,41.90145536557524
37.64835248301572,52.21156674022745
22.723251950027834,45.699020090761465
20.971141774681033,39.10265632468647
35.99880430461557,49.964116515217825
23.953044803242367,48.87016504723419
21.26625742508483,40.65376159773797
39.386121685530185,48.2922493058217
24.65464267475155,47.74929114414825
22.901962551193808,37.929120054532525
36.96218954442788,47.66093976841266
21.452308432948854,46.633533861552536
23.805249079027366,38.909172049717654
35.685648155020665,48.36660710884694
24.517654639847162,50.27801365616108
23.43669304118936,41.22145491880312
35.34383450159266,48.787406991232956
24.984720237103385,47.521286971875256
21.681680226195414,40.355014019883754
39.8802521165802,54.15215842767811
25.23311060627234,48.91308769333767
23.347477024887027,37.849669633197166
38.92454608635959,53.01348873335636
23.911559854215383,48.046270148329896
22.286808451445168,41.759620876142804
37.63709530544165,50.949279365230524
26.696415980941758,45.69226232952961
22.154777609616346,39.32283320635359
39.20463986599834,45.958253492126694
24.417961583315897,47.27956008226164
23.117952619946585,39.452765048289834
36.906777606544885,48.474255754136244
25.805948147128795,49.70380028736709
24.433363177023335,38.37328690768507
39.34276360434879,51.50625694310927
25.81924015590812,45.88046135342906
22.25898511843425,38.427693387864714
39.26314759516562,51.70147545957338
25.871574338253424,47.58502151927363
22.537389884834383,42.669005101682245
37.05017996964009,51.0319923149732
27.085648915583324,50.035733510197446
24.125992116321385,38.52881791634675
37.26653845675593,49.592765091964566
